년도,광역,기초,시구only,경찰서,연령,항목,인구수
2018,부산,사하구,사하구,부산사하경찰서,61~세,남,33026
2018,부산,사하구,사하구,부산사하경찰서,61~세,여,40395
2018,부산,사하구,사하구,부산사하경찰서,07~12세,남,7518
2018,부산,사하구,사하구,부산사하경찰서,07~12세,여,7062
2018,부산,서구,서구,광주서부경찰서,00~06세,남,2088
2018,부산,서구,서구,광주서부경찰서,00~06세,여,1877
2018,부산,서구,서구,광주서부경찰서,13~15세,남,1089
2018,부산,서구,서구,광주서부경찰서,13~15세,여,1043
2018,부산,서구,서구,광주서부경찰서,16~20세,남,2567
2018,부산,서구,서구,광주서부경찰서,16~20세,여,2528
2018,부산,서구,서구,광주서부경찰서,21~30세,남,7307
2018,부산,서구,서구,광주서부경찰서,21~30세,여,6670
2018,부산,서구,서구,광주서부경찰서,31~40세,남,6723
2018,부산,서구,서구,광주서부경찰서,31~40세,여,5856
2018,부산,서구,서구,광주서부경찰서,41~50세,남,8015
2018,부산,서구,서구,광주서부경찰서,41~50세,여,7218
2018,부산,서구,서구,광주서부경찰서,51~60세,남,9108
2018,부산,서구,서구,광주서부경찰서,51~60세,여,9543
2018,부산,서구,서구,광주서부경찰서,61~세,남,13616
2018,부산,서구,서구,광주서부경찰서,61~세,여,17927
2018,부산,서구,서구,광주서부경찰서,07~12세,남,1949
2018,부산,서구,서구,광주서부경찰서,07~12세,여,1904
2018,부산,수영구,수영구,,00~06세,남,3829
2018,부산,수영구,수영구,,00~06세,여,3663
2018,부산,수영구,수영구,,13~15세,남,1786
2018,부산,수영구,수영구,,13~15세,여,1623
2018,부산,수영구,수영구,,16~20세,남,3679
2018,부산,수영구,수영구,,16~20세,여,3372
2018,부산,수영구,수영구,,21~30세,남,11478
2018,부산,수영구,수영구,,21~30세,여,11746
2018,부산,수영구,수영구,,31~40세,남,12215
2018,부산,수영구,수영구,,31~40세,여,12027
2018,부산,수영구,수영구,,41~50세,남,12178
2018,부산,수영구,수영구,,41~50세,여,12985
2018,부산,수영구,수영구,,51~60세,남,12628
2018,부산,수영구,수영구,,51~60세,여,15481
2018,부산,수영구,수영구,,61~세,남,19859
2018,부산,수영구,수영구,,61~세,여,25591
2018,부산,수영구,수영구,,07~12세,남,3185
2018,부산,수영구,수영구,,07~12세,여,2971
2018,부산,연제구,연제구,,00~06세,남,5151
2018,부산,연제구,연제구,,00~06세,여,5029
2018,부산,연제구,연제구,,13~15세,남,2357
2018,부산,연제구,연제구,,13~15세,여,2281
2018,부산,연제구,연제구,,16~20세,남,5222
2018,부산,연제구,연제구,,16~20세,여,4820
2018,부산,연제구,연제구,,21~30세,남,12828
2018,부산,연제구,연제구,,21~30세,여,12461
2018,부산,연제구,연제구,,31~40세,남,13750
2018,부산,연제구,연제구,,31~40세,여,13790
2018,부산,연제구,연제구,,41~50세,남,15214
2018,부산,연제구,연제구,,41~50세,여,16045
2018,부산,연제구,연제구,,51~60세,남,15719
2018,부산,연제구,연제구,,51~60세,여,18072
2018,부산,연제구,연제구,,61~세,남,21381
2018,부산,연제구,연제구,,61~세,여,26711
2018,부산,연제구,연제구,,07~12세,남,4724
2018,부산,연제구,연제구,,07~12세,여,4332
2018,부산,영도구,영도구,부산영도경찰서,00~06세,남,2035
2018,부산,영도구,영도구,부산영도경찰서,00~06세,여,1939
2018,부산,영도구,영도구,부산영도경찰서,13~15세,남,1153
2018,부산,영도구,영도구,부산영도경찰서,13~15세,여,1057
2018,부산,영도구,영도구,부산영도경찰서,16~20세,남,4240
2018,부산,영도구,영도구,부산영도경찰서,16~20세,여,3284
2018,부산,영도구,영도구,부산영도경찰서,21~30세,남,9217
2018,부산,영도구,영도구,부산영도경찰서,21~30세,여,6415
2018,부산,영도구,영도구,부산영도경찰서,31~40세,남,7085
2018,부산,영도구,영도구,부산영도경찰서,31~40세,여,5827
2018,부산,영도구,영도구,부산영도경찰서,41~50세,남,8777
2018,부산,영도구,영도구,부산영도경찰서,41~50세,여,7884
2018,부산,영도구,영도구,부산영도경찰서,51~60세,남,10365
2018,부산,영도구,영도구,부산영도경찰서,51~60세,여,10651
2018,부산,영도구,영도구,부산영도경찰서,61~세,남,15848
2018,부산,영도구,영도구,부산영도경찰서,61~세,여,20894
2018,부산,영도구,영도구,부산영도경찰서,07~12세,남,2058
2018,부산,영도구,영도구,부산영도경찰서,07~12세,여,2002
2018,서울,중구,중구,대구중부경찰서,00~06세,남,627
2018,서울,중구,중구,대구중부경찰서,00~06세,여,514
2018,서울,중구,중구,대구중부경찰서,13~15세,남,291
2018,서울,중구,중구,대구중부경찰서,13~15세,여,311
2018,서울,중구,중구,대구중부경찰서,16~20세,남,842
2018,서울,중구,중구,대구중부경찰서,16~20세,여,848
2018,서울,중구,중구,대구중부경찰서,21~30세,남,3142
2018,서울,중구,중구,대구중부경찰서,21~30세,여,2781
2018,서울,중구,중구,대구중부경찰서,31~40세,남,3004
2018,서울,중구,중구,대구중부경찰서,31~40세,여,2235
2018,서울,중구,중구,대구중부경찰서,41~50세,남,3420
2018,서울,중구,중구,대구중부경찰서,41~50세,여,2882
2018,서울,중구,중구,대구중부경찰서,51~60세,남,3629
2018,서울,중구,중구,대구중부경찰서,51~60세,여,3892
2018,서울,중구,중구,대구중부경찰서,61~세,남,5704
2018,서울,중구,중구,대구중부경찰서,61~세,여,7563
2018,서울,중구,중구,대구중부경찰서,07~12세,남,535
2018,서울,중구,중구,대구중부경찰서,07~12세,여,546
2018,부산,해운대구,해운대구,부산해운대경찰서,00~06세,남,10463
2018,부산,해운대구,해운대구,부산해운대경찰서,00~06세,여,9648
2018,부산,해운대구,해운대구,부산해운대경찰서,13~15세,남,5846
2018,부산,해운대구,해운대구,부산해운대경찰서,13~15세,여,5534
2018,부산,해운대구,해운대구,부산해운대경찰서,16~20세,남,12769
2018,부산,해운대구,해운대구,부산해운대경찰서,16~20세,여,10880
2018,부산,해운대구,해운대구,부산해운대경찰서,21~30세,남,24318
2018,부산,해운대구,해운대구,부산해운대경찰서,21~30세,여,22400
2018,부산,해운대구,해운대구,부산해운대경찰서,31~40세,남,24450
2018,부산,해운대구,해운대구,부산해운대경찰서,31~40세,여,26409
2018,부산,해운대구,해운대구,부산해운대경찰서,41~50세,남,33167
2018,부산,해운대구,해운대구,부산해운대경찰서,41~50세,여,36425
2018,부산,해운대구,해운대구,부산해운대경찰서,51~60세,남,32868
2018,부산,해운대구,해운대구,부산해운대경찰서,51~60세,여,35878
2018,부산,해운대구,해운대구,부산해운대경찰서,61~세,남,37374
2018,부산,해운대구,해운대구,부산해운대경찰서,61~세,여,46986
2018,부산,해운대구,해운대구,부산해운대경찰서,07~12세,남,10743
2018,부산,해운대구,해운대구,부산해운대경찰서,07~12세,여,10153
2018,서울,강남구,강남구,,00~06세,남,12243
2018,서울,강남구,강남구,,00~06세,여,11602
2018,서울,강남구,강남구,,13~15세,남,8460
2018,서울,강남구,강남구,,13~15세,여,7611
2018,서울,강남구,강남구,,16~20세,남,15563
2018,서울,강남구,강남구,,16~20세,여,14324
2018,서울,강남구,강남구,,21~30세,남,33542
2018,서울,강남구,강남구,,21~30세,여,37269
2018,서울,강남구,강남구,,31~40세,남,38578
2018,서울,강남구,강남구,,31~40세,여,44584
2018,서울,강남구,강남구,,41~50세,남,44801
2018,서울,강남구,강남구,,41~50세,여,49783
2018,서울,강남구,강남구,,51~60세,남,36032
2018,서울,강남구,강남구,,51~60세,여,37833
2018,서울,강남구,강남구,,61~세,남,40091
2018,서울,강남구,강남구,,61~세,여,48043
2018,서울,강남구,강남구,,07~12세,남,14269
2018,서울,강남구,강남구,,07~12세,여,13182
2018,서울,강동구,강동구,서울강동경찰서,00~06세,남,11028
2018,서울,강동구,강동구,서울강동경찰서,00~06세,여,10394
2018,서울,강동구,강동구,서울강동경찰서,13~15세,남,5448
2018,서울,강동구,강동구,서울강동경찰서,13~15세,여,4889
2018,서울,강동구,강동구,서울강동경찰서,16~20세,남,11087
2018,서울,강동구,강동구,서울강동경찰서,16~20세,여,9906
2018,서울,강동구,강동구,서울강동경찰서,21~30세,남,28562
2018,서울,강동구,강동구,서울강동경찰서,21~30세,여,27852
2018,서울,강동구,강동구,서울강동경찰서,31~40세,남,33121
2018,서울,강동구,강동구,서울강동경찰서,31~40세,여,32673
2018,서울,강동구,강동구,서울강동경찰서,41~50세,남,33648
2018,서울,강동구,강동구,서울강동경찰서,41~50세,여,34008
2018,서울,강동구,강동구,서울강동경찰서,51~60세,남,33290
2018,서울,강동구,강동구,서울강동경찰서,51~60세,여,36219
2018,서울,강동구,강동구,서울강동경찰서,61~세,남,37983
2018,서울,강동구,강동구,서울강동경찰서,61~세,여,44094
2018,서울,강동구,강동구,서울강동경찰서,07~12세,남,10585
2018,서울,강동구,강동구,서울강동경찰서,07~12세,여,9444
2018,서울,강북구,강북구,서울강북경찰서,00~06세,남,6488
2018,서울,강북구,강북구,서울강북경찰서,00~06세,여,6157
2018,서울,강북구,강북구,서울강북경찰서,13~15세,남,3357
2018,서울,강북구,강북구,서울강북경찰서,13~15세,여,3196
2018,서울,강북구,강북구,서울강북경찰서,16~20세,남,7507
2018,서울,강북구,강북구,서울강북경찰서,16~20세,여,7588
2018,서울,강북구,강북구,서울강북경찰서,21~30세,남,21351
2018,서울,강북구,강북구,서울강북경찰서,21~30세,여,22101
2018,서울,강북구,강북구,서울강북경찰서,31~40세,남,22363
2018,서울,강북구,강북구,서울강북경찰서,31~40세,여,20379
2018,서울,강북구,강북구,서울강북경찰서,41~50세,남,25071
2018,서울,강북구,강북구,서울강북경찰서,41~50세,여,24862
2018,서울,강북구,강북구,서울강북경찰서,51~60세,남,24893
2018,서울,강북구,강북구,서울강북경찰서,51~60세,여,27102
2018,서울,강북구,강북구,서울강북경찰서,61~세,남,32757
2018,서울,강북구,강북구,서울강북경찰서,61~세,여,41806
2018,서울,강북구,강북구,서울강북경찰서,07~12세,남,6241
2018,서울,강북구,강북구,서울강북경찰서,07~12세,여,5919
2018,서울,강서구,강서구,부산강서경찰서,00~06세,남,16857
2018,서울,강서구,강서구,부산강서경찰서,00~06세,여,16209
2018,서울,강서구,강서구,부산강서경찰서,13~15세,남,6604
2018,서울,강서구,강서구,부산강서경찰서,13~15세,여,6370
2018,서울,강서구,강서구,부산강서경찰서,16~20세,남,13440
2018,서울,강서구,강서구,부산강서경찰서,16~20세,여,12984
2018,서울,강서구,강서구,부산강서경찰서,21~30세,남,40995
2018,서울,강서구,강서구,부산강서경찰서,21~30세,여,45673
2018,서울,강서구,강서구,부산강서경찰서,31~40세,남,52863
2018,서울,강서구,강서구,부산강서경찰서,31~40세,여,50744
2018,서울,강서구,강서구,부산강서경찰서,41~50세,남,45509
2018,서울,강서구,강서구,부산강서경찰서,41~50세,여,45760
2018,서울,강서구,강서구,부산강서경찰서,51~60세,남,42082
2018,서울,강서구,강서구,부산강서경찰서,51~60세,여,47359
2018,서울,강서구,강서구,부산강서경찰서,61~세,남,48921
2018,서울,강서구,강서구,부산강서경찰서,61~세,여,60125
2018,서울,강서구,강서구,부산강서경찰서,07~12세,남,13358
2018,서울,강서구,강서구,부산강서경찰서,07~12세,여,12686
2018,서울,관악구,관악구,서울관악경찰서,00~06세,남,10044
2018,서울,관악구,관악구,서울관악경찰서,00~06세,여,9459
2018,서울,관악구,관악구,서울관악경찰서,13~15세,남,4152
2018,서울,관악구,관악구,서울관악경찰서,13~15세,여,4010
2018,서울,관악구,관악구,서울관악경찰서,16~20세,남,11296
2018,서울,관악구,관악구,서울관악경찰서,16~20세,여,11194
2018,서울,관악구,관악구,서울관악경찰서,21~30세,남,56855
2018,서울,관악구,관악구,서울관악경찰서,21~30세,여,56987
2018,서울,관악구,관악구,서울관악경찰서,31~40세,남,48296
2018,서울,관악구,관악구,서울관악경찰서,31~40세,여,40362
2018,서울,관악구,관악구,서울관악경찰서,41~50세,남,38359
2018,서울,관악구,관악구,서울관악경찰서,41~50세,여,34282
2018,서울,관악구,관악구,서울관악경찰서,51~60세,남,35041
2018,서울,관악구,관악구,서울관악경찰서,51~60세,여,37689
2018,서울,관악구,관악구,서울관악경찰서,61~세,남,43448
2018,서울,관악구,관악구,서울관악경찰서,61~세,여,52933
2018,서울,관악구,관악구,서울관악경찰서,07~12세,남,8196
2018,서울,관악구,관악구,서울관악경찰서,07~12세,여,7700
2018,서울,광진구,광진구,서울광진경찰서,00~06세,남,8144
2018,서울,광진구,광진구,서울광진경찰서,00~06세,여,7760
2018,서울,광진구,광진구,서울광진경찰서,13~15세,남,3866
2018,서울,광진구,광진구,서울광진경찰서,13~15세,여,3640
2018,서울,광진구,광진구,서울광진경찰서,16~20세,남,9768
2018,서울,광진구,광진구,서울광진경찰서,16~20세,여,10236
2018,서울,광진구,광진구,서울광진경찰서,21~30세,남,32875
2018,서울,광진구,광진구,서울광진경찰서,21~30세,여,35967
2018,서울,광진구,광진구,서울광진경찰서,31~40세,남,29802
2018,서울,광진구,광진구,서울광진경찰서,31~40세,여,29624
2018,서울,광진구,광진구,서울광진경찰서,41~50세,남,28081
2018,서울,광진구,광진구,서울광진경찰서,41~50세,여,29047
2018,서울,광진구,광진구,서울광진경찰서,51~60세,남,27326
2018,서울,광진구,광진구,서울광진경찰서,51~60세,여,29332
2018,서울,광진구,광진구,서울광진경찰서,61~세,남,28630
2018,서울,광진구,광진구,서울광진경찰서,61~세,여,34024
2018,서울,광진구,광진구,서울광진경찰서,07~12세,남,7270
2018,서울,광진구,광진구,서울광진경찰서,07~12세,여,6912
2018,서울,구로구,구로구,서울구로경찰서,00~06세,남,11735
2018,서울,구로구,구로구,서울구로경찰서,00~06세,여,11294
