,년도,광역,기초,경찰서,연령,발생건수,가구수,발생율,범죄피해율
2050,2018,제주,서귀포시,제주서귀포경찰서,51~60세,1134,4833,23.46,23463.69
2051,2018,제주,서귀포시,제주서귀포경찰서,61~세,903,7436,12.14,12143.63
2052,2018,충남,계룡시,충남논산경찰서,16~20세,170,17,1000.0,1000000.0
2053,2018,충남,계룡시,충남논산경찰서,21~30세,382,367,104.09,104087.19
2054,2018,충남,계룡시,충남논산경찰서,31~40세,435,444,97.97,97972.97
2055,2018,충남,계룡시,충남논산경찰서,41~50세,610,510,119.61,119607.84
2056,2018,충남,계룡시,충남논산경찰서,51~60세,706,600,117.67,117666.67
2057,2018,충남,계룡시,충남논산경찰서,61~세,563,1031,54.61,54607.18
2058,2018,충남,공주시,충남공주경찰서,16~20세,133,236,56.36,56355.93
2059,2018,충남,공주시,충남공주경찰서,21~30세,304,3049,9.97,9970.48
2060,2018,충남,공주시,충남공주경찰서,31~40세,364,1370,26.57,26569.34
2061,2018,충남,공주시,충남공주경찰서,41~50세,487,1511,32.23,32230.31
2062,2018,충남,공주시,충남공주경찰서,51~60세,570,2535,22.49,22485.21
2063,2018,충남,공주시,충남공주경찰서,61~세,512,6531,7.84,7839.53
2064,2018,충남,금산군,충남금산경찰서,16~20세,17,230,7.39,7391.3
2065,2018,충남,금산군,충남금산경찰서,21~30세,51,1248,4.09,4086.54
2066,2018,충남,금산군,충남금산경찰서,31~40세,91,427,21.31,21311.48
2067,2018,충남,금산군,충남금산경찰서,41~50세,142,702,20.23,20227.92
2068,2018,충남,금산군,충남금산경찰서,51~60세,220,1337,16.45,16454.75
2069,2018,충남,금산군,충남금산경찰서,61~세,224,4158,5.39,5387.21
2070,2018,충남,논산시,충남논산경찰서,16~20세,170,140,121.43,121428.57
2071,2018,충남,논산시,충남논산경찰서,21~30세,382,1736,22.0,22004.61
2072,2018,충남,논산시,충남논산경찰서,31~40세,435,1417,30.7,30698.66
2073,2018,충남,논산시,충남논산경찰서,41~50세,610,1723,35.4,35403.37
2074,2018,충남,논산시,충남논산경찰서,51~60세,706,2799,25.22,25223.29
2075,2018,충남,논산시,충남논산경찰서,61~세,563,8181,6.88,6881.8
2076,2018,충남,당진시,충남당진경찰서,16~20세,165,142,116.2,116197.18
2077,2018,충남,당진시,충남당진경찰서,21~30세,516,2963,17.41,17414.78
2078,2018,충남,당진시,충남당진경찰서,31~40세,701,4030,17.39,17394.54
2079,2018,충남,당진시,충남당진경찰서,41~50세,799,3400,23.5,23500.0
2080,2018,충남,당진시,충남당진경찰서,51~60세,716,3998,17.91,17908.95
2081,2018,충남,당진시,충남당진경찰서,61~세,541,6996,7.73,7732.99
2082,2018,충남,보령시,충남보령경찰서,16~20세,150,60,250.0,250000.0
2083,2018,충남,보령시,충남보령경찰서,21~30세,290,1074,27.0,27001.86
2084,2018,충남,보령시,충남보령경찰서,31~40세,275,1268,21.69,21687.7
2085,2018,충남,보령시,충남보령경찰서,41~50세,376,1538,24.45,24447.33
2086,2018,충남,보령시,충남보령경찰서,51~60세,414,2395,17.29,17286.01
2087,2018,충남,보령시,충남보령경찰서,61~세,329,6580,5.0,5000.0
2088,2018,충남,부여군,충남부여경찰서,16~20세,32,84,38.1,38095.24
2089,2018,충남,부여군,충남부여경찰서,21~30세,69,521,13.24,13243.76
2090,2018,충남,부여군,충남부여경찰서,31~40세,104,501,20.76,20758.48
2091,2018,충남,부여군,충남부여경찰서,41~50세,200,712,28.09,28089.89
2092,2018,충남,부여군,충남부여경찰서,51~60세,247,1371,18.02,18016.05
2093,2018,충남,부여군,충남부여경찰서,61~세,274,5939,4.61,4613.57
2094,2018,충남,서산시,충남서산경찰서,16~20세,214,234,91.45,91452.99
2095,2018,충남,서산시,충남서산경찰서,21~30세,533,2953,18.05,18049.44
2096,2018,충남,서산시,충남서산경찰서,31~40세,704,3028,23.25,23249.67
2097,2018,충남,서산시,충남서산경찰서,41~50세,886,2962,29.91,29912.22
2098,2018,충남,서산시,충남서산경찰서,51~60세,823,3511,23.44,23440.62
2099,2018,충남,서산시,충남서산경찰서,61~세,609,7332,8.31,8306.06
2100,2018,충남,서천군,충남서천경찰서,16~20세,31,10,310.0,310000.0
2101,2018,충남,서천군,충남서천경찰서,21~30세,78,271,28.78,28782.29
2102,2018,충남,서천군,충남서천경찰서,31~40세,98,331,29.61,29607.25
2103,2018,충남,서천군,충남서천경찰서,41~50세,197,583,33.79,33790.74
2104,2018,충남,서천군,충남서천경찰서,51~60세,266,1191,22.33,22334.17
2105,2018,충남,서천군,충남서천경찰서,61~세,264,5083,5.19,5193.78
2106,2018,충남,아산시,충남아산경찰서,16~20세,369,383,96.34,96344.65
2107,2018,충남,아산시,충남아산경찰서,21~30세,1054,6746,15.62,15624.07
2108,2018,충남,아산시,충남아산경찰서,31~40세,1375,7502,18.33,18328.45
2109,2018,충남,아산시,충남아산경찰서,41~50세,1462,5977,24.46,24460.43
2110,2018,충남,아산시,충남아산경찰서,51~60세,1280,6004,21.32,21319.12
2111,2018,충남,아산시,충남아산경찰서,61~세,805,9915,8.12,8119.01
2112,2018,충남,예산군,충남예산경찰서,16~20세,61,40,152.5,152500.0
2113,2018,충남,예산군,충남예산경찰서,21~30세,144,732,19.67,19672.13
2114,2018,충남,예산군,충남예산경찰서,31~40세,223,714,31.23,31232.49
2115,2018,충남,예산군,충남예산경찰서,41~50세,302,957,31.56,31556.95
2116,2018,충남,예산군,충남예산경찰서,51~60세,409,1753,23.33,23331.43
2117,2018,충남,예산군,충남예산경찰서,61~세,407,5765,7.06,7059.84
2118,2018,충남,천안시 동남구,충남천안동남경찰서,16~20세,492,897,54.85,54849.5
2119,2018,충남,천안시 동남구,충남천안동남경찰서,21~30세,1277,8549,14.94,14937.42
2120,2018,충남,천안시 동남구,충남천안동남경찰서,31~40세,1223,5444,22.47,22465.1
2121,2018,충남,천안시 동남구,충남천안동남경찰서,41~50세,1441,5185,27.79,27791.71
2122,2018,충남,천안시 동남구,충남천안동남경찰서,51~60세,1413,5884,24.01,24014.28
2123,2018,충남,천안시 동남구,충남천안동남경찰서,61~세,912,8765,10.41,10405.02
2124,2018,충남,천안시 서북구,충남천안서북경찰서,16~20세,702,447,157.05,157046.98
2125,2018,충남,천안시 서북구,충남천안서북경찰서,21~30세,2617,12839,20.38,20383.21
2126,2018,충남,천안시 서북구,충남천안서북경찰서,31~40세,2381,13969,17.04,17044.89
2127,2018,충남,천안시 서북구,충남천안서북경찰서,41~50세,2209,7681,28.76,28759.28
2128,2018,충남,천안시 서북구,충남천안서북경찰서,51~60세,1564,6280,24.9,24904.46
2129,2018,충남,천안시 서북구,충남천안서북경찰서,61~세,761,7717,9.86,9861.35
2130,2018,충남,청양군,충남청양경찰서,16~20세,28,36,77.78,77777.78
2131,2018,충남,청양군,충남청양경찰서,21~30세,45,337,13.35,13353.12
2132,2018,충남,청양군,충남청양경찰서,31~40세,46,247,18.62,18623.48
2133,2018,충남,청양군,충남청양경찰서,41~50세,94,332,28.31,28313.25
2134,2018,충남,청양군,충남청양경찰서,51~60세,124,802,15.46,15461.35
2135,2018,충남,청양군,충남청양경찰서,61~세,108,2913,3.71,3707.52
2136,2018,충남,태안군,충남태안경찰서,16~20세,44,100,44.0,44000.0
2137,2018,충남,태안군,충남태안경찰서,21~30세,129,725,17.79,17793.1
2138,2018,충남,태안군,충남태안경찰서,31~40세,174,701,24.82,24821.68
2139,2018,충남,태안군,충남태안경찰서,41~50세,268,939,28.54,28541.0
2140,2018,충남,태안군,충남태안경찰서,51~60세,316,1729,18.28,18276.46
2141,2018,충남,태안군,충남태안경찰서,61~세,306,4627,6.61,6613.36
2142,2018,충남,홍성군,충남홍성경찰서,16~20세,104,356,29.21,29213.48
2143,2018,충남,홍성군,충남홍성경찰서,21~30세,226,2341,9.65,9653.99
2144,2018,충남,홍성군,충남홍성경찰서,31~40세,270,1401,19.27,19271.95
2145,2018,충남,홍성군,충남홍성경찰서,41~50세,364,1462,24.9,24897.4
2146,2018,충남,홍성군,충남홍성경찰서,51~60세,439,2117,20.74,20736.89
2147,2018,충남,홍성군,충남홍성경찰서,61~세,407,5819,6.99,6994.33
2148,2018,충북,괴산군,충북괴산경찰서,16~20세,49,64,76.56,76562.5
2149,2018,충북,괴산군,충북괴산경찰서,21~30세,117,658,17.78,17781.16
2150,2018,충북,괴산군,충북괴산경찰서,31~40세,163,337,48.37,48367.95
2151,2018,충북,괴산군,충북괴산경찰서,41~50세,244,542,45.02,45018.45
2152,2018,충북,괴산군,충북괴산경찰서,51~60세,326,1216,26.81,26809.21
2153,2018,충북,괴산군,충북괴산경찰서,61~세,305,3519,8.67,8667.24
2154,2018,충북,단양군,충북단양경찰서,21~30세,50,210,23.81,23809.52
2155,2018,충북,단양군,충북단양경찰서,31~40세,48,250,19.2,19200.0
2156,2018,충북,단양군,충북단양경찰서,41~50세,112,401,27.93,27930.17
2157,2018,충북,단양군,충북단양경찰서,51~60세,127,911,13.94,13940.72
2158,2018,충북,단양군,충북단양경찰서,61~세,112,2537,4.41,4414.66
2159,2018,충북,보은군,충북보은경찰서,21~30세,47,148,31.76,31756.76
2160,2018,충북,보은군,충북보은경찰서,31~40세,48,230,20.87,20869.57
2161,2018,충북,보은군,충북보은경찰서,41~50세,96,359,26.74,26740.95
2162,2018,충북,보은군,충북보은경찰서,51~60세,121,806,15.01,15012.41
2163,2018,충북,보은군,충북보은경찰서,61~세,122,3167,3.85,3852.23
2164,2018,충북,영동군,충북영동경찰서,16~20세,40,150,26.67,26666.67
2165,2018,충북,영동군,충북영동경찰서,21~30세,58,1015,5.71,5714.29
2166,2018,충북,영동군,충북영동경찰서,31~40세,64,376,17.02,17021.28
2167,2018,충북,영동군,충북영동경찰서,41~50세,134,569,23.55,23550.09
2168,2018,충북,영동군,충북영동경찰서,51~60세,204,1157,17.63,17631.81
2169,2018,충북,영동군,충북영동경찰서,61~세,141,4103,3.44,3436.51
2170,2018,충북,옥천군,충북옥천경찰서,16~20세,25,28,89.29,89285.71
2171,2018,충북,옥천군,충북옥천경찰서,21~30세,75,277,27.08,27075.81
2172,2018,충북,옥천군,충북옥천경찰서,31~40세,107,344,31.1,31104.65
2173,2018,충북,옥천군,충북옥천경찰서,41~50세,140,505,27.72,27722.77
2174,2018,충북,옥천군,충북옥천경찰서,51~60세,192,1046,18.36,18355.64
2175,2018,충북,옥천군,충북옥천경찰서,61~세,167,3663,4.56,4559.1
2176,2018,충북,음성군,충북음성경찰서,16~20세,127,368,34.51,34510.87
2177,2018,충북,음성군,충북음성경찰서,21~30세,344,2144,16.04,16044.78
2178,2018,충북,음성군,충북음성경찰서,31~40세,421,1994,21.11,21113.34
2179,2018,충북,음성군,충북음성경찰서,41~50세,514,2127,24.17,24165.49
2180,2018,충북,음성군,충북음성경찰서,51~60세,554,2901,19.1,19096.86
2181,2018,충북,음성군,충북음성경찰서,61~세,356,5020,7.09,7091.63
2182,2018,충북,증평군,충북괴산경찰서,16~20세,49,30,163.33,163333.33
2183,2018,충북,증평군,충북괴산경찰서,21~30세,117,815,14.36,14355.83
2184,2018,충북,증평군,충북괴산경찰서,31~40세,163,743,21.94,21938.09
2185,2018,충북,증평군,충북괴산경찰서,41~50세,244,675,36.15,36148.15
2186,2018,충북,증평군,충북괴산경찰서,51~60세,326,947,34.42,34424.5
2187,2018,충북,증평군,충북괴산경찰서,61~세,305,1764,17.29,17290.25
2188,2018,충북,진천군,충북진천경찰서,16~20세,73,51,143.14,143137.25
2189,2018,충북,진천군,충북진천경찰서,21~30세,276,1322,20.88,20877.46
2190,2018,충북,진천군,충북진천경찰서,31~40세,327,1614,20.26,20260.22
2191,2018,충북,진천군,충북진천경찰서,41~50세,397,1616,24.57,24566.83
2192,2018,충북,진천군,충북진천경찰서,51~60세,374,1894,19.75,19746.57
2193,2018,충북,진천군,충북진천경찰서,61~세,249,3391,7.34,7342.97
2194,2019,강원,강릉시,강원강릉경찰서,16~20세,281,498,56.43,56425.7
2195,2019,강원,강릉시,강원강릉경찰서,21~30세,751,7882,9.53,9528.04
2196,2019,강원,강릉시,강원강릉경찰서,31~40세,698,2949,23.67,23669.04
2197,2019,강원,강릉시,강원강릉경찰서,41~50세,964,3437,28.05,28047.72
2198,2019,강원,강릉시,강원강릉경찰서,51~60세,1045,5165,20.23,20232.33
2199,2019,강원,강릉시,강원강릉경찰서,61~세,857,12188,7.03,7031.51
2200,2019,강원,고성군,강원고성경찰서,16~20세,14,16,87.5,87500.0
2201,2019,강원,고성군,강원고성경찰서,21~30세,54,602,8.97,8970.1
2202,2019,강원,고성군,강원고성경찰서,31~40세,79,671,11.77,11773.47
2203,2019,강원,고성군,강원고성경찰서,41~50세,106,1013,10.46,10463.97
2204,2019,강원,고성군,강원고성경찰서,51~60세,153,1978,7.74,7735.09
2205,2019,강원,고성군,강원고성경찰서,61~세,118,7108,1.66,1660.1
2206,2019,강원,동해시,강원동해경찰서,16~20세,89,57,156.14,156140.35
2207,2019,강원,동해시,강원동해경찰서,21~30세,183,748,24.47,24465.24
2208,2019,강원,동해시,강원동해경찰서,31~40세,274,1007,27.21,27209.53
2209,2019,강원,동해시,강원동해경찰서,41~50세,352,1479,23.8,23799.86
2210,2019,강원,동해시,강원동해경찰서,51~60세,399,2191,18.21,18210.86
2211,2019,강원,동해시,강원동해경찰서,61~세,306,5061,6.05,6046.24
2212,2019,강원,삼척시,강원삼척경찰서,16~20세,68,295,23.05,23050.85
2213,2019,강원,삼척시,강원삼척경찰서,21~30세,182,2289,7.95,7951.07
2214,2019,강원,삼척시,강원삼척경찰서,31~40세,186,726,25.62,25619.83
2215,2019,강원,삼척시,강원삼척경찰서,41~50세,339,958,35.39,35386.22
2216,2019,강원,삼척시,강원삼척경찰서,51~60세,372,1688,22.04,22037.91
2217,2019,강원,삼척시,강원삼척경찰서,61~세,295,4878,6.05,6047.56
2218,2019,강원,속초시,강원속초경찰서,16~20세,109,35,311.43,311428.57
2219,2019,강원,속초시,강원속초경찰서,21~30세,331,872,37.96,37958.72
2220,2019,강원,속초시,강원속초경찰서,31~40세,501,1181,42.42,42421.68
2221,2019,강원,속초시,강원속초경찰서,41~50세,644,1513,42.56,42564.44
2222,2019,강원,속초시,강원속초경찰서,51~60세,788,2590,30.42,30424.71
2223,2019,강원,속초시,강원속초경찰서,61~세,522,4920,10.61,10609.76
2224,2019,강원,양구군,강원양구경찰서,21~30세,43,335,12.84,12835.82
2225,2019,강원,양구군,강원양구경찰서,31~40세,35,233,15.02,15021.46
2226,2019,강원,양구군,강원양구경찰서,41~50세,71,284,25.0,25000.0
2227,2019,강원,양구군,강원양구경찰서,51~60세,85,486,17.49,17489.71
2228,2019,강원,양구군,강원양구경찰서,61~세,74,1193,6.2,6202.85
2229,2019,강원,양양군,강원속초경찰서,21~30세,331,223,148.43,148430.49
2230,2019,강원,양양군,강원속초경찰서,31~40세,501,330,151.82,151818.18
2231,2019,강원,양양군,강원속초경찰서,41~50세,644,456,141.23,141228.07
2232,2019,강원,양양군,강원속초경찰서,51~60세,788,863,91.31,91309.39
2233,2019,강원,양양군,강원속초경찰서,61~세,522,2372,22.01,22006.75
2234,2019,강원,영월군,강원영월경찰서,16~20세,31,25,124.0,124000.0
2235,2019,강원,영월군,강원영월경찰서,21~30세,48,282,17.02,17021.28
2236,2019,강원,영월군,강원영월경찰서,31~40세,62,357,17.37,17366.95
2237,2019,강원,영월군,강원영월경찰서,41~50세,118,577,20.45,20450.61
2238,2019,강원,영월군,강원영월경찰서,51~60세,139,1310,10.61,10610.69
2239,2019,강원,영월군,강원영월경찰서,61~세,158,3516,4.49,4493.74
2240,2019,강원,원주시,강원원주경찰서,16~20세,537,487,110.27,110266.94
2241,2019,강원,원주시,강원원주경찰서,21~30세,1506,8645,17.42,17420.47
2242,2019,강원,원주시,강원원주경찰서,31~40세,1517,7381,20.55,20552.77
2243,2019,강원,원주시,강원원주경찰서,41~50세,1801,6833,26.36,26357.38
2244,2019,강원,원주시,강원원주경찰서,51~60세,1850,8635,21.42,21424.44
2245,2019,강원,원주시,강원원주경찰서,61~세,1271,14227,8.93,8933.72
2246,2019,강원,인제군,강원인제경찰서,21~30세,84,412,20.39,20388.35
2247,2019,강원,인제군,강원인제경찰서,31~40세,60,376,15.96,15957.45
2248,2019,강원,인제군,강원인제경찰서,41~50세,73,436,16.74,16743.12
2249,2019,강원,인제군,강원인제경찰서,51~60세,99,841,11.77,11771.7
2250,2019,강원,인제군,강원인제경찰서,61~세,95,1858,5.11,5113.02
2251,2019,강원,정선군,강원정선경찰서,21~30세,77,252,30.56,30555.56
2252,2019,강원,정선군,강원정선경찰서,31~40세,181,428,42.29,42289.72
2253,2019,강원,정선군,강원정선경찰서,41~50세,289,635,45.51,45511.81
2254,2019,강원,정선군,강원정선경찰서,51~60세,363,1209,30.02,30024.81
2255,2019,강원,정선군,강원정선경찰서,61~세,208,3040,6.84,6842.11
2256,2019,강원,철원군,강원철원경찰서,16~20세,27,15,180.0,180000.0
2257,2019,강원,철원군,강원철원경찰서,21~30세,68,477,14.26,14255.77
2258,2019,강원,철원군,강원철원경찰서,31~40세,68,360,18.89,18888.89
2259,2019,강원,철원군,강원철원경찰서,41~50세,79,468,16.88,16880.34
2260,2019,강원,철원군,강원철원경찰서,51~60세,136,863,15.76,15758.98
2261,2019,강원,철원군,강원철원경찰서,61~세,124,2447,5.07,5067.43
2262,2019,강원,춘천시,강원춘천경찰서,16~20세,425,427,99.53,99531.62
